case_id,activity,timestamp,money_value,money_field_source,material_qty,resource_id
RFQ-0050,Bid_Submitted,2024-06-05T14:00:00,27173.72,BID-TOTAL_USD,,V024
RFQ-0050,Bid_Submitted,2024-06-05T14:00:00,24742.68,BID-TOTAL_USD,,V022
RFQ-0050,Bid_Evaluated,2024-06-05T16:00:00,25112.9,EVAL-AWARDED_VALUE,,V010
RFQ-0050,Payment_Made,2024-07-31T15:00:00,25112.9,PAY-PO_VALUE_USD,,V010
RFQ-0051,PO_Issued,2024-05-09T09:00:00,129451.58,PO-VALUE_USD,,V024
RFQ-0051,WO_Created,2024-05-17T08:00:00,152424.59,WO-BUDGET_CEILING,,Arjun Desai
RFQ-0051,RFQ_Issued,2024-05-19T09:00:00,131344.27,RFQ-ESTIMATED_VALUE,,
RFQ-0051,Vendor_Invited,2024-05-19T10:00:00,,,,V017
RFQ-0051,Vendor_Invited,2024-05-19T10:00:00,,,,V022
RFQ-0051,Vendor_Invited,2024-05-19T10:00:00,,,,V009
RFQ-0051,Vendor_Invited,2024-05-19T10:00:00,,,,V004
RFQ-0051,Vendor_Invited,2024-05-19T10:00:00,,,,V019
RFQ-0051,Vendor_Invited,2024-05-19T10:00:00,,,,V010
RFQ-0051,Vendor_Invited,2024-05-19T10:00:00,,,,V001
RFQ-0051,Vendor_Invited,2024-05-19T10:00:00,,,,V024
RFQ-0051,Clarification_Round,2024-05-19T11:00:00,,,,V024
RFQ-0051,Clarification_Round,2024-05-19T12:00:00,,,,V024
RFQ-0051,Bid_Submitted,2024-05-21T14:00:00,131005.24,BID-TOTAL_USD,,V001
RFQ-0051,Bid_Submitted,2024-05-22T14:00:00,137649.56,BID-TOTAL_USD,,V019
RFQ-0051,Bid_Submitted,2024-05-23T14:00:00,126501.46,BID-TOTAL_USD,,V009
RFQ-0051,Bid_Submitted,2024-05-23T14:00:00,124903.26,BID-TOTAL_USD,,V004
RFQ-0051,Bid_Submitted,2024-05-23T14:00:00,129451.58,BID-TOTAL_USD,,V024
RFQ-0051,Bid_Evaluated,2024-05-23T16:00:00,129451.58,EVAL-AWARDED_VALUE,,V024
RFQ-0051,Bid_Submitted,2024-05-24T14:00:00,127821.94,BID-TOTAL_USD,,V022
RFQ-0051,Bid_Submitted,2024-05-24T14:00:00,126213.26,BID-TOTAL_USD,,V010
RFQ-0051,Delivery_Received,2024-05-28T11:00:00,125828.27,DELIVERY-INVOICE_VALUE,,V024
RFQ-0051,Payment_Made,2024-06-18T15:00:00,129451.58,PAY-PO_VALUE_USD,,V024
RFQ-0052,PO_Issued,2024-06-02T09:00:00,77347.92,PO-VALUE_USD,,V016
RFQ-0052,WO_Created,2024-06-26T08:00:00,129118.74,WO-BUDGET_CEILING,,Leena Mathew
RFQ-0052,RFQ_Issued,2024-06-27T09:00:00,76898.64,RFQ-ESTIMATED_VALUE,,
RFQ-0052,Vendor_Invited,2024-06-27T10:00:00,,,,V021
RFQ-0052,Vendor_Invited,2024-06-27T10:00:00,,,,V002
RFQ-0052,Vendor_Invited,2024-06-27T10:00:00,,,,V013
RFQ-0052,Vendor_Invited,2024-06-27T10:00:00,,,,V006
RFQ-0052,Vendor_Invited,2024-06-27T10:00:00,,,,V016
RFQ-0052,Vendor_Invited,2024-06-27T10:00:00,,,,V011
RFQ-0052,Vendor_Invited,2024-06-27T10:00:00,,,,V018
RFQ-0052,Clarification_Round,2024-06-27T11:00:00,,,,V021
RFQ-0052,Clarification_Round,2024-06-27T11:00:00,,,,V016
RFQ-0052,Delivery_Received,2024-06-27T11:00:00,75541.7,DELIVERY-INVOICE_VALUE,,V016
RFQ-0052,Clarification_Round,2024-06-27T12:00:00,,,,V016
RFQ-0052,Payment_Made,2024-07-01T15:00:00,77347.92,PAY-PO_VALUE_USD,,V016
RFQ-0052,Bid_Submitted,2024-07-09T14:00:00,77347.92,BID-TOTAL_USD,,V016
RFQ-0052,Bid_Submitted,2024-07-09T14:00:00,88810.8,BID-TOTAL_USD,,V018
RFQ-0052,Bid_Evaluated,2024-07-09T16:00:00,77347.92,EVAL-AWARDED_VALUE,,V016
RFQ-0052,Bid_Submitted,2024-07-10T14:00:00,78776.88,BID-TOTAL_USD,,V021
RFQ-0052,Bid_Submitted,2024-07-11T14:00:00,79441.44,BID-TOTAL_USD,,V002
RFQ-0052,Bid_Submitted,2024-07-11T14:00:00,77457.12,BID-TOTAL_USD,,V013
RFQ-0053,WO_Created,2024-06-03T08:00:00,23543.95,WO-BUDGET_CEILING,,Priya Nair
RFQ-0053,RFQ_Issued,2024-06-05T09:00:00,34514.37,RFQ-ESTIMATED_VALUE,,
RFQ-0053,Vendor_Invited,2024-06-05T10:00:00,,,,V001
RFQ-0053,Vendor_Invited,2024-06-05T10:00:00,,,,V004
RFQ-0053,Vendor_Invited,2024-06-05T10:00:00,,,,V024
RFQ-0053,Vendor_Invited,2024-06-05T10:00:00,,,,V009
RFQ-0053,Vendor_Invited,2024-06-05T10:00:00,,,,V010
RFQ-0053,Vendor_Invited,2024-06-05T10:00:00,,,,V022
RFQ-0053,Vendor_Invited,2024-06-05T10:00:00,,,,V019
RFQ-0053,Vendor_Invited,2024-06-05T10:00:00,,,,V007
RFQ-0053,Clarification_Round,2024-06-05T11:00:00,,,,V001
RFQ-0053,PO_Issued,2024-06-06T09:00:00,36493.45,PO-VALUE_USD,,V007
RFQ-0053,Bid_Submitted,2024-06-16T14:00:00,34193.48,BID-TOTAL_USD,,V004
RFQ-0053,Bid_Submitted,2024-06-16T14:00:00,32692.34,BID-TOTAL_USD,,V022
RFQ-0053,Bid_Submitted,2024-06-16T14:00:00,36493.45,BID-TOTAL_USD,,V007
RFQ-0053,Bid_Evaluated,2024-06-16T16:00:00,36493.45,EVAL-AWARDED_VALUE,,V007
RFQ-0053,Delivery_Received,2024-06-17T11:00:00,36588.06,DELIVERY-INVOICE_VALUE,,V007
RFQ-0053,Bid_Submitted,2024-06-18T14:00:00,32932.37,BID-TOTAL_USD,,V001
RFQ-0053,Bid_Submitted,2024-06-18T14:00:00,34804.35,BID-TOTAL_USD,,V019
RFQ-0053,Bid_Submitted,2024-06-19T14:00:00,33870.9,BID-TOTAL_USD,,V009
RFQ-0053,Bid_Submitted,2024-06-19T14:00:00,30653.99,BID-TOTAL_USD,,V010
RFQ-0053,Payment_Made,2024-07-04T15:00:00,36493.45,PAY-PO_VALUE_USD,,V007
RFQ-0054,PO_Issued,2024-06-04T09:00:00,34174.0,PO-VALUE_USD,,V006
RFQ-0054,WO_Created,2024-06-08T08:00:00,47853.66,WO-BUDGET_CEILING,,Priya Nair
RFQ-0054,RFQ_Issued,2024-06-10T09:00:00,32473.0,RFQ-ESTIMATED_VALUE,,
RFQ-0054,Vendor_Invited,2024-06-10T10:00:00,,,,V011
RFQ-0054,Vendor_Invited,2024-06-10T10:00:00,,,,V016
RFQ-0054,Vendor_Invited,2024-06-10T10:00:00,,,,V018
RFQ-0054,Vendor_Invited,2024-06-10T10:00:00,,,,V013
RFQ-0054,Vendor_Invited,2024-06-10T10:00:00,,,,V021
RFQ-0054,Vendor_Invited,2024-06-10T10:00:00,,,,V002
RFQ-0054,Vendor_Invited,2024-06-10T10:00:00,,,,V006
RFQ-0054,Clarification_Round,2024-06-10T11:00:00,,,,V011
RFQ-0054,Clarification_Round,2024-06-10T11:00:00,,,,V016
RFQ-0054,Clarification_Round,2024-06-10T11:00:00,,,,V002
RFQ-0054,Clarification_Round,2024-06-10T11:00:00,,,,V006
RFQ-0054,Clarification_Round,2024-06-10T12:00:00,,,,V011
RFQ-0054,Clarification_Round,2024-06-10T12:00:00,,,,V006
RFQ-0054,Bid_Submitted,2024-06-16T14:00:00,34174.0,BID-TOTAL_USD,,V006
RFQ-0054,Bid_Evaluated,2024-06-16T16:00:00,34174.0,EVAL-AWARDED_VALUE,,V006
RFQ-0054,Bid_Submitted,2024-06-17T14:00:00,31124.8,BID-TOTAL_USD,,V016
RFQ-0054,Bid_Submitted,2024-06-17T14:00:00,32900.0,BID-TOTAL_USD,,V021
RFQ-0054,Bid_Submitted,2024-06-17T14:00:00,32247.6,BID-TOTAL_USD,,V002
RFQ-0054,Bid_Submitted,2024-06-18T14:00:00,32281.2,BID-TOTAL_USD,,V013
RFQ-0054,Delivery_Received,2024-06-19T11:00:00,33331.53,DELIVERY-INVOICE_VALUE,,V006
RFQ-0054,Bid_Submitted,2024-06-19T14:00:00,30380.0,BID-TOTAL_USD,,V011
RFQ-0054,Bid_Submitted,2024-06-19T14:00:00,37270.8,BID-TOTAL_USD,,V018
RFQ-0054,Payment_Made,2024-07-23T15:00:00,34174.0,PAY-PO_VALUE_USD,,V006
RFQ-0055,Payment_Made,2024-06-03T15:00:00,164557.68,PAY-PO_VALUE_USD,,V006
RFQ-0055,WO_Created,2024-06-06T08:00:00,173253.61,WO-BUDGET_CEILING,,Leena Mathew
RFQ-0055,RFQ_Issued,2024-06-07T09:00:00,181810.58,RFQ-ESTIMATED_VALUE,,
RFQ-0055,Vendor_Invited,2024-06-07T10:00:00,,,,V016
RFQ-0055,Vendor_Invited,2024-06-07T10:00:00,,,,V018
RFQ-0055,Vendor_Invited,2024-06-07T10:00:00,,,,V006
RFQ-0055,Vendor_Invited,2024-06-07T10:00:00,,,,V021
RFQ-0055,Vendor_Invited,2024-06-07T10:00:00,,,,V002
RFQ-0055,Vendor_Invited,2024-06-07T10:00:00,,,,V013
RFQ-0055,Vendor_Invited,2024-06-07T10:00:00,,,,V011
RFQ-0055,Clarification_Round,2024-06-07T11:00:00,,,,V006
RFQ-0055,Clarification_Round,2024-06-07T11:00:00,,,,V011
RFQ-0055,Clarification_Round,2024-06-07T12:00:00,,,,V011
RFQ-0055,PO_Issued,2024-06-08T09:00:00,164557.68,PO-VALUE_USD,,V006
RFQ-0055,Bid_Submitted,2024-06-15T14:00:00,218951.6,BID-TOTAL_USD,,V018
RFQ-0055,Bid_Submitted,2024-06-15T14:00:00,157290.0,BID-TOTAL_USD,,V011
RFQ-0055,Bid_Submitted,2024-06-16T14:00:00,182566.16,BID-TOTAL_USD,,V021
RFQ-0055,Bid_Submitted,2024-06-16T14:00:00,188959.68,BID-TOTAL_USD,,V013
RFQ-0055,Bid_Submitted,2024-06-18T14:00:00,164557.68,BID-TOTAL_USD,,V006
RFQ-0055,Bid_Submitted,2024-06-18T14:00:00,180806.08,BID-TOTAL_USD,,V002
RFQ-0055,Bid_Evaluated,2024-06-18T16:00:00,164557.68,EVAL-AWARDED_VALUE,,V006
RFQ-0055,Delivery_Received,2024-06-21T11:00:00,166084.75,DELIVERY-INVOICE_VALUE,,V006
RFQ-0056,PO_Issued,2024-06-05T09:00:00,160864.2,PO-VALUE_USD,,V016
RFQ-0056,WO_Created,2024-06-07T08:00:00,254363.95,WO-BUDGET_CEILING,,Priya Nair
RFQ-0056,RFQ_Issued,2024-06-09T09:00:00,171982.77,RFQ-ESTIMATED_VALUE,,
RFQ-0056,Vendor_Invited,2024-06-09T10:00:00,,,,V006
RFQ-0056,Vendor_Invited,2024-06-09T10:00:00,,,,V011
RFQ-0056,Vendor_Invited,2024-06-09T10:00:00,,,,V002
RFQ-0056,Vendor_Invited,2024-06-09T10:00:00,,,,V013
RFQ-0056,Vendor_Invited,2024-06-09T10:00:00,,,,V018
RFQ-0056,Vendor_Invited,2024-06-09T10:00:00,,,,V021
RFQ-0056,Vendor_Invited,2024-06-09T10:00:00,,,,V016
RFQ-0056,Clarification_Round,2024-06-09T11:00:00,,,,V006
RFQ-0056,Clarification_Round,2024-06-09T11:00:00,,,,V011
RFQ-0056,Clarification_Round,2024-06-09T11:00:00,,,,V021
RFQ-0056,Clarification_Round,2024-06-09T11:00:00,,,,V016
RFQ-0056,Clarification_Round,2024-06-09T12:00:00,,,,V011
RFQ-0056,Clarification_Round,2024-06-09T12:00:00,,,,V021
RFQ-0056,Clarification_Round,2024-06-09T12:00:00,,,,V016
RFQ-0056,Clarification_Round,2024-06-09T13:00:00,,,,V021
RFQ-0056,Bid_Submitted,2024-06-18T14:00:00,201105.24,BID-TOTAL_USD,,V011
RFQ-0056,Bid_Submitted,2024-06-18T14:00:00,177552.76,BID-TOTAL_USD,,V002
RFQ-0056,Bid_Submitted,2024-06-19T14:00:00,180718.16,BID-TOTAL_USD,,V021
RFQ-0056,Bid_Submitted,2024-06-20T14:00:00,177495.64,BID-TOTAL_USD,,V013
RFQ-0056,Bid_Submitted,2024-06-20T14:00:00,188938.68,BID-TOTAL_USD,,V018
RFQ-0056,Bid_Submitted,2024-06-20T14:00:00,160864.2,BID-TOTAL_USD,,V016
RFQ-0056,Bid_Evaluated,2024-06-20T16:00:00,160864.2,EVAL-AWARDED_VALUE,,V016
RFQ-0056,Bid_Submitted,2024-06-21T14:00:00,170503.2,BID-TOTAL_USD,,V006
RFQ-0056,Delivery_Received,2024-06-26T11:00:00,160211.62,DELIVERY-INVOICE_VALUE,,V016
RFQ-0056,Payment_Made,2024-07-03T15:00:00,160864.2,PAY-PO_VALUE_USD,,V016
RFQ-0057,PO_Issued,2024-06-04T09:00:00,34257.12,PO-VALUE_USD,,V004
RFQ-0057,Delivery_Received,2024-06-14T11:00:00,33479.34,DELIVERY-INVOICE_VALUE,,V004
RFQ-0057,WO_Created,2024-06-15T08:00:00,27359.45,WO-BUDGET_CEILING,,Leena Mathew
RFQ-0057,RFQ_Issued,2024-06-17T09:00:00,36539.23,RFQ-ESTIMATED_VALUE,,
RFQ-0057,Vendor_Invited,2024-06-17T10:00:00,,,,V001
RFQ-0057,Vendor_Invited,2024-06-17T10:00:00,,,,V019
RFQ-0057,Vendor_Invited,2024-06-17T10:00:00,,,,V004
RFQ-0057,Vendor_Invited,2024-06-17T10:00:00,,,,V009
RFQ-0057,Vendor_Invited,2024-06-17T10:00:00,,,,V010
RFQ-0057,Vendor_Invited,2024-06-17T10:00:00,,,,V024
RFQ-0057,Vendor_Invited,2024-06-17T10:00:00,,,,V007
RFQ-0057,Vendor_Invited,2024-06-17T10:00:00,,,,V017
RFQ-0057,Clarification_Round,2024-06-17T11:00:00,,,,V007
RFQ-0057,Bid_Submitted,2024-06-21T14:00:00,34257.12,BID-TOTAL_USD,,V004
RFQ-0057,Bid_Submitted,2024-06-21T14:00:00,37389.12,BID-TOTAL_USD,,V009
RFQ-0057,Bid_Evaluated,2024-06-21T16:00:00,34257.12,EVAL-AWARDED_VALUE,,V004
RFQ-0057,Bid_Submitted,2024-06-23T14:00:00,33524.0,BID-TOTAL_USD,,V001
RFQ-0057,Bid_Submitted,2024-06-23T14:00:00,36772.0,BID-TOTAL_USD,,V019
RFQ-0057,Bid_Submitted,2024-06-23T14:00:00,31990.48,BID-TOTAL_USD,,V010
RFQ-0057,Bid_Submitted,2024-06-23T14:00:00,36971.52,BID-TOTAL_USD,,V007
RFQ-0057,Payment_Made,2024-06-29T15:00:00,34257.12,PAY-PO_VALUE_USD,,V004
RFQ-0058,PO_Issued,2024-06-06T09:00:00,45520.86,PO-VALUE_USD,,V015
RFQ-0058,WO_Created,2024-06-18T08:00:00,43365.0,WO-BUDGET_CEILING,,Priya Nair
RFQ-0058,Delivery_Received,2024-06-18T11:00:00,46310.11,DELIVERY-INVOICE_VALUE,,V015
RFQ-0058,RFQ_Issued,2024-06-19T09:00:00,45973.39,RFQ-ESTIMATED_VALUE,,
RFQ-0058,Vendor_Invited,2024-06-19T10:00:00,,,,V014
RFQ-0058,Vendor_Invited,2024-06-19T10:00:00,,,,V020
RFQ-0058,Vendor_Invited,2024-06-19T10:00:00,,,,V012
RFQ-0058,Vendor_Invited,2024-06-19T10:00:00,,,,V015
RFQ-0058,Vendor_Invited,2024-06-19T10:00:00,,,,V023
RFQ-0058,Vendor_Invited,2024-06-19T10:00:00,,,,V005
RFQ-0058,Vendor_Invited,2024-06-19T10:00:00,,,,V003
RFQ-0058,Vendor_Invited,2024-06-19T10:00:00,,,,V008
RFQ-0058,Clarification_Round,2024-06-19T11:00:00,,,,V012
RFQ-0058,Clarification_Round,2024-06-19T11:00:00,,,,V023
RFQ-0058,Clarification_Round,2024-06-19T12:00:00,,,,V023
RFQ-0058,Bid_Submitted,2024-06-30T14:00:00,41890.59,BID-TOTAL_USD,,V014
RFQ-0058,Bid_Submitted,2024-06-30T14:00:00,39941.82,BID-TOTAL_USD,,V005
RFQ-0058,Bid_Submitted,2024-07-01T14:00:00,43573.86,BID-TOTAL_USD,,V008
RFQ-0058,Bid_Submitted,2024-07-03T14:00:00,45149.16,BID-TOTAL_USD,,V012
RFQ-0058,Bid_Submitted,2024-07-03T14:00:00,45520.86,BID-TOTAL_USD,,V015
RFQ-0058,Bid_Submitted,2024-07-03T14:00:00,53535.42,BID-TOTAL_USD,,V023
RFQ-0058,Bid_Submitted,2024-07-03T14:00:00,42315.39,BID-TOTAL_USD,,V003
RFQ-0058,Bid_Evaluated,2024-07-03T16:00:00,45520.86,EVAL-AWARDED_VALUE,,V015
RFQ-0058,Payment_Made,2024-07-17T15:00:00,45520.86,PAY-PO_VALUE_USD,,V015
RFQ-0059,PO_Issued,2024-06-02T09:00:00,52794.88,PO-VALUE_USD,,V002
RFQ-0059,WO_Created,2024-06-11T08:00:00,23800.12,WO-BUDGET_CEILING,,Leena Mathew
RFQ-0059,RFQ_Issued,2024-06-13T09:00:00,51992.32,RFQ-ESTIMATED_VALUE,,
RFQ-0059,Vendor_Invited,2024-06-13T10:00:00,,,,V006
RFQ-0059,Vendor_Invited,2024-06-13T10:00:00,,,,V018
RFQ-0059,Vendor_Invited,2024-06-13T10:00:00,,,,V021
RFQ-0059,Vendor_Invited,2024-06-13T10:00:00,,,,V011
RFQ-0059,Vendor_Invited,2024-06-13T10:00:00,,,,V002
RFQ-0059,Vendor_Invited,2024-06-13T10:00:00,,,,V016
RFQ-0059,Vendor_Invited,2024-06-13T10:00:00,,,,V013
RFQ-0059,Clarification_Round,2024-06-13T11:00:00,,,,V006
RFQ-0059,Clarification_Round,2024-06-13T11:00:00,,,,V021
RFQ-0059,Clarification_Round,2024-06-13T11:00:00,,,,V016
RFQ-0059,Clarification_Round,2024-06-13T12:00:00,,,,V021
RFQ-0059,Clarification_Round,2024-06-13T13:00:00,,,,V021
RFQ-0059,Delivery_Received,2024-06-15T11:00:00,51340.21,DELIVERY-INVOICE_VALUE,,V002
RFQ-0059,Bid_Submitted,2024-06-24T14:00:00,56904.96,BID-TOTAL_USD,,V018
RFQ-0059,Bid_Submitted,2024-06-24T14:00:00,54405.12,BID-TOTAL_USD,,V013
RFQ-0059,Bid_Submitted,2024-06-25T14:00:00,53707.52,BID-TOTAL_USD,,V021
RFQ-0059,Bid_Submitted,2024-06-26T14:00:00,50788.48,BID-TOTAL_USD,,V006
RFQ-0059,Bid_Submitted,2024-06-26T14:00:00,52794.88,BID-TOTAL_USD,,V002
RFQ-0059,Bid_Submitted,2024-06-26T14:00:00,50287.36,BID-TOTAL_USD,,V016
RFQ-0059,Bid_Evaluated,2024-06-26T16:00:00,52794.88,EVAL-AWARDED_VALUE,,V002
RFQ-0059,Payment_Made,2024-07-05T15:00:00,52794.88,PAY-PO_VALUE_USD,,V002
RFQ-0060,PO_Issued,2024-06-04T09:00:00,24251.5,PO-VALUE_USD,,V022
RFQ-0060,WO_Created,2024-06-20T08:00:00,29568.15,WO-BUDGET_CEILING,,Priya Nair
RFQ-0060,RFQ_Issued,2024-06-22T09:00:00,26448.01,RFQ-ESTIMATED_VALUE,,
RFQ-0060,Vendor_Invited,2024-06-22T10:00:00,,,,V010
RFQ-0060,Vendor_Invited,2024-06-22T10:00:00,,,,V017
RFQ-0060,Vendor_Invited,2024-06-22T10:00:00,,,,V009
RFQ-0060,Vendor_Invited,2024-06-22T10:00:00,,,,V022
RFQ-0060,Vendor_Invited,2024-06-22T10:00:00,,,,V019
RFQ-0060,Vendor_Invited,2024-06-22T10:00:00,,,,V001
RFQ-0060,Vendor_Invited,2024-06-22T10:00:00,,,,V007
RFQ-0060,Vendor_Invited,2024-06-22T10:00:00,,,,V024
RFQ-0060,Clarification_Round,2024-06-22T11:00:00,,,,V007
RFQ-0060,Delivery_Received,2024-06-23T11:00:00,24601.86,DELIVERY-INVOICE_VALUE,,V022
RFQ-0060,Bid_Submitted,2024-07-03T14:00:00,24710.7,BID-TOTAL_USD,,V009
RFQ-0060,Bid_Submitted,2024-07-03T14:00:00,24710.7,BID-TOTAL_USD,,V001
RFQ-0060,Bid_Submitted,2024-07-03T14:00:00,25588.92,BID-TOTAL_USD,,V024
RFQ-0060,Bid_Submitted,2024-07-04T14:00:00,27807.43,BID-TOTAL_USD,,V007
RFQ-0060,Bid_Submitted,2024-07-05T14:00:00,23470.86,BID-TOTAL_USD,,V010
RFQ-0060,Bid_Submitted,2024-07-05T14:00:00,24251.5,BID-TOTAL_USD,,V022
RFQ-0060,Bid_Submitted,2024-07-05T14:00:00,27158.81,BID-TOTAL_USD,,V019
RFQ-0060,Bid_Evaluated,2024-07-05T16:00:00,24251.5,EVAL-AWARDED_VALUE,,V022
RFQ-0060,Payment_Made,2024-07-11T15:00:00,24251.5,PAY-PO_VALUE_USD,,V022
RFQ-0061,PO_Issued,2024-06-06T09:00:00,2752.8,PO-VALUE_USD,,V020
RFQ-0061,WO_Created,2024-06-18T08:00:00,3416.75,WO-BUDGET_CEILING,,Priya Nair
RFQ-0061,RFQ_Issued,2024-06-20T09:00:00,2845.02,RFQ-ESTIMATED_VALUE,,
RFQ-0061,Vendor_Invited,2024-06-20T10:00:00,,,,V014
RFQ-0061,Vendor_Invited,2024-06-20T10:00:00,,,,V008
RFQ-0061,Vendor_Invited,2024-06-20T10:00:00,,,,V015
RFQ-0061,Vendor_Invited,2024-06-20T10:00:00,,,,V003
RFQ-0061,Vendor_Invited,2024-06-20T10:00:00,,,,V023
RFQ-0061,Vendor_Invited,2024-06-20T10:00:00,,,,V005
RFQ-0061,Vendor_Invited,2024-06-20T10:00:00,,,,V012
RFQ-0061,Vendor_Invited,2024-06-20T10:00:00,,,,V020
RFQ-0061,Clarification_Round,2024-06-20T11:00:00,,,,V023
RFQ-0061,Clarification_Round,2024-06-20T12:00:00,,,,V023
RFQ-0061,Clarification_Round,2024-06-20T13:00:00,,,,V023
RFQ-0061,Bid_Submitted,2024-06-28T14:00:00,2335.85,BID-TOTAL_USD,,V008
RFQ-0061,Bid_Submitted,2024-06-28T14:00:00,3044.2,BID-TOTAL_USD,,V023
RFQ-0061,Bid_Submitted,2024-06-28T14:00:00,2692.35,BID-TOTAL_USD,,V012
RFQ-0061,Bid_Submitted,2024-06-29T14:00:00,2359.1,BID-TOTAL_USD,,V005
RFQ-0061,Delivery_Received,2024-06-30T11:00:00,2727.12,DELIVERY-INVOICE_VALUE,,V020
RFQ-0061,Bid_Submitted,2024-06-30T14:00:00,2752.8,BID-TOTAL_USD,,V020
RFQ-0061,Bid_Evaluated,2024-06-30T16:00:00,2752.8,EVAL-AWARDED_VALUE,,V020
RFQ-0061,Bid_Submitted,2024-07-01T14:00:00,2772.95,BID-TOTAL_USD,,V015
RFQ-0061,Payment_Made,2024-07-07T15:00:00,2752.8,PAY-PO_VALUE_USD,,V020
RFQ-0062,PO_Issued,2024-07-03T09:00:00,11086.92,PO-VALUE_USD,,V019
RFQ-0062,WO_Created,2024-07-14T08:00:00,12098.34,WO-BUDGET_CEILING,,Arjun Desai
RFQ-0062,Delivery_Received,2024-07-14T11:00:00,10990.55,DELIVERY-INVOICE_VALUE,,V019
RFQ-0062,RFQ_Issued,2024-07-16T09:00:00,10663.38,RFQ-ESTIMATED_VALUE,,
RFQ-0062,Vendor_Invited,2024-07-16T10:00:00,,,,V009
RFQ-0062,Vendor_Invited,2024-07-16T10:00:00,,,,V010
RFQ-0062,Vendor_Invited,2024-07-16T10:00:00,,,,V004
RFQ-0062,Vendor_Invited,2024-07-16T10:00:00,,,,V019
RFQ-0062,Vendor_Invited,2024-07-16T10:00:00,,,,V007
RFQ-0062,Vendor_Invited,2024-07-16T10:00:00,,,,V024
RFQ-0062,Vendor_Invited,2024-07-16T10:00:00,,,,V022
RFQ-0062,Vendor_Invited,2024-07-16T10:00:00,,,,V001
RFQ-0062,Clarification_Round,2024-07-16T11:00:00,,,,V007
RFQ-0062,Clarification_Round,2024-07-16T11:00:00,,,,V022
RFQ-0062,Clarification_Round,2024-07-16T12:00:00,,,,V007
RFQ-0062,Clarification_Round,2024-07-16T12:00:00,,,,V022
RFQ-0062,Bid_Submitted,2024-07-27T14:00:00,11086.92,BID-TOTAL_USD,,V019
RFQ-0062,Bid_Evaluated,2024-07-27T16:00:00,11086.92,EVAL-AWARDED_VALUE,,V019
RFQ-0062,Bid_Submitted,2024-07-28T14:00:00,10382.58,BID-TOTAL_USD,,V004
RFQ-0062,Bid_Submitted,2024-07-29T14:00:00,10193.04,BID-TOTAL_USD,,V024
RFQ-0062,Bid_Submitted,2024-07-29T14:00:00,10284.3,BID-TOTAL_USD,,V022
RFQ-0062,Bid_Submitted,2024-07-30T14:00:00,9058.14,BID-TOTAL_USD,,V010
RFQ-0062,Bid_Submitted,2024-07-30T14:00:00,10679.76,BID-TOTAL_USD,,V007
RFQ-0062,Payment_Made,2024-09-06T15:00:00,11086.92,PAY-PO_VALUE_USD,,V019
RFQ-0063,WO_Created,2024-07-03T08:00:00,274755.61,WO-BUDGET_CEILING,,Ravi Shankar
RFQ-0063,RFQ_Issued,2024-07-05T09:00:00,156472.76,RFQ-ESTIMATED_VALUE,,
RFQ-0063,Vendor_Invited,2024-07-05T10:00:00,,,,V011
RFQ-0063,Vendor_Invited,2024-07-05T10:00:00,,,,V002
RFQ-0063,Vendor_Invited,2024-07-05T10:00:00,,,,V006
RFQ-0063,Vendor_Invited,2024-07-05T10:00:00,,,,V021
RFQ-0063,Vendor_Invited,2024-07-05T10:00:00,,,,V016
RFQ-0063,Vendor_Invited,2024-07-05T10:00:00,,,,V013
RFQ-0063,Vendor_Invited,2024-07-05T10:00:00,,,,V018
RFQ-0063,Clarification_Round,2024-07-05T11:00:00,,,,V011
RFQ-0063,Clarification_Round,2024-07-05T11:00:00,,,,V002
RFQ-0063,Clarification_Round,2024-07-05T11:00:00,,,,V006
RFQ-0063,Clarification_Round,2024-07-05T12:00:00,,,,V011
RFQ-0063,Clarification_Round,2024-07-05T12:00:00,,,,V002
RFQ-0063,Clarification_Round,2024-07-05T12:00:00,,,,V006
RFQ-0063,PO_Issued,2024-07-09T09:00:00,162048.59,PO-VALUE_USD,,V006
RFQ-0063,Bid_Submitted,2024-07-16T14:00:00,167472.51,BID-TOTAL_USD,,V011
RFQ-0063,Bid_Submitted,2024-07-16T14:00:00,168451.33,BID-TOTAL_USD,,V018
RFQ-0063,Bid_Submitted,2024-07-17T14:00:00,162048.59,BID-TOTAL_USD,,V006
RFQ-0063,Bid_Evaluated,2024-07-17T16:00:00,162048.59,EVAL-AWARDED_VALUE,,V006
RFQ-0063,Bid_Submitted,2024-07-18T14:00:00,159826.04,BID-TOTAL_USD,,V002
RFQ-0063,Bid_Submitted,2024-07-18T14:00:00,163629.07,BID-TOTAL_USD,,V013
RFQ-0063,Delivery_Received,2024-07-24T11:00:00,161939.08,DELIVERY-INVOICE_VALUE,,V006
RFQ-0063,Payment_Made,2024-08-22T15:00:00,162048.59,PAY-PO_VALUE_USD,,V006
RFQ-0064,PO_Issued,2024-07-09T09:00:00,5745.04,PO-VALUE_USD,,V021
RFQ-0064,WO_Created,2024-07-11T08:00:00,7063.18,WO-BUDGET_CEILING,,Meena Krishnan
RFQ-0064,RFQ_Issued,2024-07-13T09:00:00,5536.16,RFQ-ESTIMATED_VALUE,,
RFQ-0064,Vendor_Invited,2024-07-13T10:00:00,,,,V018
RFQ-0064,Vendor_Invited,2024-07-13T10:00:00,,,,V011
